anon_polygon_id,date,crop_type,ndvi_observed,ndvi_filled,is_reconstructed,is_control_point
AOI-0001,2010-04-01,озимая пшеница,,0.3642449785537778,True,False
AOI-0001,2010-04-02,озимая пшеница,,0.3878506915133459,True,False
AOI-0001,2010-04-03,озимая пшеница,,0.40294621408817966,True,False
AOI-0001,2010-04-04,озимая пшеница,,0.4427507726615319,True,False
AOI-0001,2010-04-05,озимая пшеница,,0.4565654602095844,True,False
AOI-0001,2010-04-06,озимая пшеница,,0.43081521533247225,True,False
AOI-0001,2010-04-07,озимая пшеница,0.4918884405159174,0.4918884405159174,False,False
AOI-0001,2010-04-08,озимая пшеница,,0.5169237158877764,True,False
AOI-0001,2010-04-09,озимая пшеница,,0.54563610663086,True,False
AOI-0001,2010-04-10,озимая пшеница,,0.5023542453874645,True,False
AOI-0001,2010-04-11,озимая пшеница,,0.5176887982521473,True,False
AOI-0001,2010-04-12,озимая пшеница,,0.5351579550942877,True,False
AOI-0001,2010-04-13,озимая пшеница,,0.5671258886025021,True,False
AOI-0001,2010-04-14,озимая пшеница,,0.5840852754704821,True,False
AOI-0001,2010-04-15,озимая пшеница,0.6843533592943742,0.6843533592943742,False,False
AOI-0001,2010-04-16,озимая пшеница,,0.6705744457290341,True,False
AOI-0001,2010-04-17,озимая пшеница,,0.6362226479093296,True,False
AOI-0001,2010-04-18,озимая пшеница,,0.6632531172753233,True,False
AOI-0001,2010-04-19,озимая пшеница,,0.6630077043004566,True,False
AOI-0001,2010-04-20,озимая пшеница,,0.688526533073676,True,False
AOI-0001,2010-04-21,озимая пшеница,,0.6843801738918797,True,False
AOI-0001,2010-04-22,озимая пшеница,,0.7097019740484521,True,False
AOI-0001,2010-04-23,озимая пшеница,0.7044384976743348,0.7044384976743348,False,False
AOI-0001,2010-04-24,озимая пшеница,0.8261870272789141,0.8261870272789141,False,False
AOI-0001,2010-04-25,озимая пшеница,,0.75353614589617,True,False
AOI-0001,2010-04-26,озимая пшеница,,0.7392497939175279,True,False
AOI-0001,2010-04-27,озимая пшеница,,0.7260998680070667,True,False
AOI-0001,2010-04-28,озимая пшеница,,0.7265363299224276,True,False
AOI-0001,2010-04-29,озимая пшеница,,0.7224281801385236,True,False
AOI-0001,2010-04-30,озимая пшеница,,0.6550298799697643,True,False
AOI-0001,2010-05-01,озимая пшеница,0.8189282684222362,0.8189282684222362,False,False
AOI-0001,2010-05-02,озимая пшеница,0.8030253307489713,0.8030253307489713,False,False
AOI-0001,2010-05-03,озимая пшеница,,0.7125948450716163,True,False
AOI-0001,2010-05-04,озимая пшеница,,0.7484180627151309,True,False
AOI-0001,2010-05-05,озимая пшеница,,0.7378280984007349,True,False
AOI-0001,2010-05-06,озимая пшеница,,0.7448597802419077,True,False
AOI-0001,2010-05-07,озимая пшеница,,0.7371726408862345,True,False
AOI-0001,2010-05-08,озимая пшеница,,0.7219789994892011,True,False
AOI-0001,2010-05-09,озимая пшеница,0.756947746570869,0.756947746570869,False,False
AOI-0001,2010-05-10,озимая пшеница,,0.7193099630160913,True,False
AOI-0001,2010-05-11,озимая пшеница,,0.7076913061372504,True,False
AOI-0001,2010-05-12,озимая пшеница,,0.6974895098917369,True,False
AOI-0001,2010-05-13,озимая пшеница,,0.6849585739699018,True,False
AOI-0001,2010-05-14,озимая пшеница,,0.6679898951101518,True,False
AOI-0001,2010-05-15,озимая пшеница,,0.663400439611571,True,False
AOI-0001,2010-05-16,озимая пшеница,,0.6735187151221125,True,False
AOI-0001,2010-05-17,озимая пшеница,,0.7404588545723957,True,False
AOI-0001,2010-05-18,озимая пшеница,0.8154570151097014,0.8154570151097014,False,False
AOI-0001,2010-05-19,озимая пшеница,,0.6887167229417464,True,False
AOI-0001,2010-05-20,озимая пшеница,,0.6885626742785992,True,False
AOI-0001,2010-05-21,озимая пшеница,,0.6980659266206163,True,False
AOI-0001,2010-05-22,озимая пшеница,,0.692510556675929,True,False
AOI-0001,2010-05-23,озимая пшеница,,0.6917331574104997,True,False
AOI-0001,2010-05-24,озимая пшеница,,0.6814531763116948,True,False
AOI-0001,2010-05-25,озимая пшеница,0.8427347485303727,0.8427347485303727,False,False
AOI-0001,2010-05-26,озимая пшеница,,0.807598280159839,True,False
AOI-0001,2010-05-27,озимая пшеница,,0.7666048223635905,True,False
AOI-0001,2010-05-28,озимая пшеница,,0.7502664541567091,True,False
AOI-0001,2010-05-29,озимая пшеница,,0.7299302605429273,True,False
AOI-0001,2010-05-30,озимая пшеница,,0.7255339267848684,True,False
AOI-0001,2010-05-31,озимая пшеница,,0.7226669629128749,True,False
AOI-0001,2010-06-01,озимая пшеница,,0.7281411366749351,True,False
AOI-0001,2010-06-02,озимая пшеница,0.7825531280629143,0.7825531280629143,False,False
AOI-0001,2010-06-03,озимая пшеница,,0.7513467362091447,True,False
AOI-0001,2010-06-04,озимая пшеница,,0.7649963793914291,True,False
AOI-0001,2010-06-05,озимая пшеница,,0.7481317899482595,True,False
AOI-0001,2010-06-06,озимая пшеница,,0.7077898681295576,True,False
AOI-0001,2010-06-07,озимая пшеница,,0.6830041880794648,True,False
AOI-0001,2010-06-08,озимая пшеница,,0.6576507638649763,True,False
AOI-0001,2010-06-09,озимая пшеница,,0.6982303956786223,True,False
AOI-0001,2010-06-10,озимая пшеница,0.5828353818395118,0.5828353818395118,False,False
AOI-0001,2010-06-11,озимая пшеница,,0.5200520670483679,True,False
AOI-0001,2010-06-12,озимая пшеница,,0.4934990180667625,True,False
AOI-0001,2010-06-13,озимая пшеница,,0.48757394802125237,True,False
AOI-0001,2010-06-14,озимая пшеница,,0.45199650099151384,True,False
AOI-0001,2010-06-15,озимая пшеница,,0.41347021367390135,True,False
AOI-0001,2010-06-16,озимая пшеница,,0.3786835664401978,True,False
AOI-0001,2010-06-17,озимая пшеница,,0.34803092908193867,True,False
AOI-0001,2010-06-18,озимая пшеница,,0.3335440091491522,True,False
AOI-0001,2010-06-19,озимая пшеница,0.289866735469166,0.289866735469166,False,False
AOI-0001,2010-06-20,озимая пшеница,,0.30473009443596233,True,False
AOI-0001,2010-06-21,озимая пшеница,,0.30013235427621215,True,False
AOI-0001,2010-06-22,озимая пшеница,,0.30467201630643526,True,False
AOI-0001,2010-06-23,озимая пшеница,,0.29905206853375477,True,False
AOI-0001,2010-06-24,озимая пшеница,,0.2800858603753597,True,False
AOI-0001,2010-06-25,озимая пшеница,,0.2613990486658634,True,False
AOI-0001,2010-06-26,озимая пшеница,0.3448496734160681,0.3448496734160681,False,False
AOI-0001,2010-06-27,озимая пшеница,,0.23878554010248965,True,False
AOI-0001,2010-06-28,озимая пшеница,,0.2591733309371394,True,False
AOI-0001,2010-06-29,озимая пшеница,,0.22911975565795406,True,False
AOI-0001,2010-06-30,озимая пшеница,,0.21766369731146834,True,False
AOI-0001,2010-07-01,озимая пшеница,,0.20469082789575416,True,False
AOI-0001,2010-07-02,озимая пшеница,,0.2068755192151784,True,False
AOI-0001,2010-07-03,озимая пшеница,,0.21121315741461588,True,False
AOI-0001,2010-07-04,озимая пшеница,,0.2113605581657352,True,False
AOI-0001,2010-07-05,озимая пшеница,,0.22902089439753043,True,False
AOI-0001,2010-07-06,озимая пшеница,,0.2280834031696341,True,False
AOI-0001,2010-07-07,озимая пшеница,,0.22472991402800216,True,False
AOI-0001,2010-07-08,озимая пшеница,,0.20485063761777342,True,False
AOI-0001,2010-07-09,озимая пшеница,,0.20641287517538728,True,False
AOI-0001,2010-07-10,озимая пшеница,,0.20905915033294473,True,False
AOI-0001,2010-07-11,озимая пшеница,,0.2196158616559855,True,False
AOI-0001,2010-07-12,озимая пшеница,0.2022522014950515,0.2022522014950515,False,False
AOI-0001,2010-07-13,озимая пшеница,0.1881481151398332,0.1881481151398332,False,False
AOI-0001,2010-07-14,озимая пшеница,,0.20915536233535234,True,False
AOI-0001,2010-07-15,озимая пшеница,,0.23147035690453918,True,False
AOI-0001,2010-07-16,озимая пшеница,,0.21768656042536977,True,False
AOI-0001,2010-07-17,озимая пшеница,,0.21113900808829597,True,False
AOI-0001,2010-07-18,озимая пшеница,,0.20943541872131868,True,False
AOI-0001,2010-07-19,озимая пшеница,,0.2174172723263349,True,False
AOI-0001,2010-07-20,озимая пшеница,,0.21857106770823648,True,False
AOI-0001,2010-07-21,озимая пшеница,0.2263335072894053,0.2263335072894053,False,False
AOI-0001,2010-07-22,озимая пшеница,,0.2205500779972516,True,False
AOI-0001,2010-07-23,озимая пшеница,,0.2205688304692872,True,False
AOI-0001,2010-07-24,озимая пшеница,,0.20760176599157074,True,False
AOI-0001,2010-07-25,озимая пшеница,,0.21327323823460678,True,False
AOI-0001,2010-07-26,озимая пшеница,,0.2111406565849704,True,False
AOI-0001,2010-07-27,озимая пшеница,,0.251957834605692,True,False
AOI-0001,2010-07-28,озимая пшеница,0.2391487511230542,0.2391487511230542,False,False
AOI-0001,2010-07-29,озимая пшеница,0.2938376661338783,0.2938376661338783,False,False
AOI-0001,2010-07-30,озимая пшеница,,0.25270124283864176,True,False
AOI-0001,2010-07-31,озимая пшеница,,0.24281873347243033,True,False
AOI-0001,2010-08-01,озимая пшеница,,0.2492156169156874,True,False
AOI-0001,2010-08-02,озимая пшеница,,0.2496794209388654,True,False
AOI-0001,2010-08-03,озимая пшеница,,0.246509744096546,True,False
AOI-0001,2010-08-04,озимая пшеница,,0.24048431714897248,True,False
AOI-0001,2010-08-05,озимая пшеница,0.2595620376619891,0.2595620376619891,False,False
AOI-0001,2010-08-06,озимая пшеница,0.2564828267657814,0.2564828267657814,False,False
AOI-0001,2010-08-07,озимая пшеница,,0.2502874688508592,True,False
AOI-0001,2010-08-08,озимая пшеница,,0.24561310147405926,True,False
AOI-0001,2010-08-09,озимая пшеница,,0.2329411222637817,True,False
AOI-0001,2010-08-10,озимая пшеница,,0.22751238335372445,True,False
AOI-0001,2010-08-11,озимая пшеница,,0.22767504194019858,True,False
AOI-0001,2010-08-12,озимая пшеница,,0.22167720043418845,True,False
AOI-0001,2010-08-13,озимая пшеница,0.3274937295885043,0.3274937295885043,False,False
AOI-0001,2010-08-14,озимая пшеница,,0.20516319532079744,True,False
AOI-0001,2010-08-15,озимая пшеница,,0.19921455230640134,True,False
AOI-0001,2010-08-16,озимая пшеница,,0.21382607838600456,True,False
AOI-0001,2010-08-17,озимая пшеница,,0.1946178315746879,True,False
AOI-0001,2010-08-18,озимая пшеница,,0.18946201020616665,True,False
AOI-0001,2010-08-19,озимая пшеница,,0.18039554172202557,True,False
AOI-0001,2010-08-20,озимая пшеница,,0.20391187934450739,True,False
AOI-0001,2010-08-21,озимая пшеница,,0.17071196845147987,True,False
